title,author,price
 漫画版机械里的科学课 全10册正版 这就是火箭小学生课外阅读书籍科普潜艇汽车飞机无人机船舶高铁计算机机器人科学知识类百科,广东教育出版社,¥100.74
 漫画版机械里的科学课 全10册正版 这就是火箭小学生课外阅读书籍科普潜艇汽车飞机无人机船舶高铁计算机机器人科学知识类百科,广东教育出版社,¥99.36
 文明之光1+2+3+4全四册1234吴军著计算机科学书籍浪潮之巅数学之美科技之巅腾讯传近现代人类文明史书籍中国通史,其他,¥190.00
 Flash CS6动画设计项目教程 微课版 曹凤莲 FlashCS6动画制作书籍 本科院校和高职高专院校计算机 动漫数字,曹凤莲、李文杰、邹菊红,¥51.20
 工程制图 第七版 胡建生 应用型本科职教本科高职高专工科近机类专业制图课教材 零件图装配图计算机绘图三维造型基础应用书籍,化学工业出版社,¥52.00
 漫画版机械里的科学课 全10册正版 这就是火箭小学生课外阅读书籍科普潜艇汽车飞机无人机船舶高铁计算机机器人科学知识类百科,广东教育出版社,¥101.43
 【正版】文明之光1+2+3+4 全四册 吴军著 计算机科学书籍浪潮之巅数学之美科技之巅腾讯传近现代人类文明史书籍中国通史,孔学堂书局,¥182.90
 【2023新书】图计算技术 深入理解图计算架构系统和应用 张宇 CCF计算机类专业研究生系列教材 图计算 图算法 图计算,机械工业出版社,¥118.20
 机械里的科学课正版全10册 这就是火箭漫画书小课外阅读书籍科普潜艇汽车飞机无人机船舶高铁计算机机器人科学知识类百科全书,吉林出版集团股份有限公司,¥66.00
 机械里的科学课正版全10册 这就是火箭漫画书小学生课外阅读书籍科普潜艇汽车飞机船舶高铁计算机机器人漫画版科学知识类百科全,吉林出版集团股份有限公司,¥103.50
 机械里的科学课全10册 这就是火箭漫画书小学生课外阅读书籍科普潜艇汽车飞机无人机船舶高铁计算机机器人科学知识类百科全书,吉林出版集团股份有限公司,¥88.00
 （任选一本，下单备注） 任选文明之光1+2+3+4全四册1234吴军著计算机科学书籍浪潮之巅数学之美科技之巅腾讯传近现代,其他,¥144.00
 【全新】【全新正版】文明之光1+2+3+4全四册1234吴军著计算机科学书籍浪潮之巅数学之美科技之巅腾讯传近现代人类文明,吴军,¥163.89
 漫画版机械里的科学课全套10册儿童机械书绘本小学生课外阅读书籍这就是火箭 计算机 飞机青少年玩转科学科普类趣味百科全书,上尚印像,¥216.44
 HTML5+C3网页设计案例教程 辛明远 石云 计算机应用案例课程系列 网页方法与技巧 高等院校及各类社会培训学校图书籍,辛明远,¥57.00
 漫画版机械里的科学课正版全套10册这就是火箭漫画书小学生课外书籍科普潜艇汽车飞机无人机高铁计算机机器人科学知识类百科全书,[法]阿梅莉·卡斯唐 [法]纳塔莉·佩泰斯塔 [法]伊莎贝拉,¥69.79
 正版文明之光1+2+3+4 全四册 吴军著 计算机科学书籍浪潮之巅数学之美科技之巅腾讯传近现代人类文明史书籍中国通史 正,刘晓玲,¥118.00
 文明之光1+2+3+4全四册1234吴军著计算机科学书籍浪潮之巅数学之美科技之巅腾讯传近现代人类文明史书籍中国通史,其他,¥138.00
 机械里的科学课全10册 这就是火箭漫画书小学生课外阅读书籍科普潜艇汽车飞机无人机船舶高铁计算机机器人科学知识类百科全书,吉林出版集团股份有限公司,¥68.70
 机械里的科学课正版全10册 这就是火箭漫画书小学生课外阅读书籍科普潜艇汽车飞机船舶高铁计算机机器人漫画版科学知识类百科全,吉林出版集团股份有限公司,¥69.00
 【可开发票，量大优惠】正版现货 大型网站技术架构核心原理与案例分析 网站建设理论书籍 网站设计制作教程 计算机网站技术类,电子工业出版社,¥55.14
 备考2023年信息系统项目管理师计算类试题真题详解计算机技术与软件专业技术资格考试软考考试用书软考历年真题分析水平考试书,清华大学出版社,¥59.00
 机械里的科学课全10册 这就是火箭漫画书小学生课外阅读书籍科普潜艇汽车飞机无人机船舶高铁计算机机器人科学知识类百科全书,吉林出版集团股份有限公司,¥69.00
 机械里的科学课正版全10册 这就是火箭漫画书小学生课外阅读书籍科普潜艇汽车飞机船舶高铁计算机机器人漫画版科学知识类百科全,吉林出版集团股份有限公司,¥72.80
 文明之光1+2+3+4 全四册 吴军著 计算机科学书籍浪潮之巅数学之美科技之巅腾讯传近现代人类文明史书籍中国通史 正版书,吴军,¥188.00
 正版现货 大型网站技术架构核心原理与案例分析 网站建设理论书籍 网站设计制作教程 计算机网站技术类书网站架构 电子工业出,李智慧,¥39.40
 全新正版 制药工程制图 江峰 第三版 药学类专业规划书籍 制药工程 画法几何 制药工业实例 机械制图 计算机制图 制药设,化学工业出版社,¥42.00
 机械里的科学课正版全10册 这就是火箭漫画书小学生课外阅读书籍科普潜艇汽车飞机无人机船舶高铁计算机机器人科学知识类百科全,吉林出版集团股份有限公司,¥69.00
 鞋类设计职业规范 鞋类造型设计方法 运动鞋皮鞋类设计书籍 鞋楦底样楦头设计男鞋女鞋基础款式结构设计 鞋类计算机辅助设计教,李再冉，崔同占,¥38.76
 机械里的科学课全10册 这就是火箭漫画书小学生课外阅读书籍科普潜艇汽车飞机无人机船舶高铁计算机机器人科学知识类百科全书,吉林出版集团股份有限公司,¥99.00
 文明之光1+2+3+4全四册1234吴军著计算机科学书籍浪潮之巅数学之美科技之巅腾讯传近现代人类文明史书籍中国通史 97,不详,¥146.00
 正版现货 大型网站技术架构核心原理与案例分析 网站建设理论书籍 网站设计制作教程 计算机网站技术类书网站架构 电子工业出,李智慧,¥39.40
 正版现货 大型网站技术架构核心原理与案例分析 网站建设理论书籍 网站设计制作教程 计算机网站技术类书网站架构 电子工业出,李智慧,¥39.40
 算法竞赛入门经典 习题与解答 计算机数据分析程序设计应用基础书编程技巧 习题选解 比赛真题分类选解 竞赛真题分析畅销书籍,陈锋,¥59.00
 化工仪表及自动控制 麻晓霞 计算机控制系统 化工食品制药炼油轻工冶金工艺类本科生 研究生工程技术人员书籍,"麻晓霞、王晓中、田永华,,编",¥32.70
 正版现货 大型网站技术架构核心原理与案例分析 网站建设理论书籍 网站设计制作教程 计算机网站技术类书网站架构 电子工业出,李智慧,¥39.40
 机械里的科学课正版全10册 这就是火箭漫画书小学生课外阅读书籍科普潜艇汽车飞机船舶高铁计算机机器人漫画版科学知识类百科全,吉林出版集团股份有限公司,¥104.88
 正版 BIM建筑建模基础 刘冬梅 建筑建模 计算机辅助设计 Revit BIM建筑基础建模特点 高等职业教育土木建筑类专,化学工业出版社,¥38.00
 【出版社旗舰店】ChatGPT 人类新纪元 AIGC人工智能大模型ChatGPT自然语言处理计算机深度学习入门机器学习实,马占凯,¥69.00
 3D打印从全面了解到亲手制作 第2版 杨振贤 3D前沿打印技术 计算机类图书 一起玩转3D打印自媒体 3D打印视频教程从,化学工业出版社,¥76.44
 数字图像处理第四版冈萨雷斯中文版数字图像处理原理基础理论知识大全电子信息类本科研究生专业教材理科计算机参考书籍,阮秋琦 等译,¥159.00
 数字图像处理第四版冈萨雷斯中文版数字图像处理原理基础理论知识大全电子信息类本科研究生专业教材理科计算机参考书籍,阮秋琦 等译,¥194.00
 【认准正版 量大优惠】2023新书 CINEMA 4D项目化教程 陈爱群 西安电子科技大学书籍 CINEMA 4D R2,不详,¥29.00
 【出版社旗舰店】ChatGPT 人类新纪元 AIGC人工智能大模型ChatGPT自然语言处理计算机深度学习入门机器学习实,人民邮电出版社,¥51.00
 ChatGPT 人类新纪元 AIGC人工智能大模型ChatGPT自然语言处理计算机深度学习入门机器学习实战这就是chat,马占凯,¥63.00
 官方正版 模式识别 第四版 西奥多里蒂斯 基础理论方法应用书籍 国外计算机科学教材 模式识别书籍贝叶斯分类网络线性非线性,李晶皎 等译,¥93.45
 3D打印从全面了解到亲手制作 第2版 杨振贤 3D前沿打印技术 计算机类图书 起玩转3D打印自媒体 3D打印影片教程从入,化学工业出版社,¥110.00
 【制冷工（初级 第二版）中国就业培训技术指导中心组织写考试 其他类考试 职业技能鉴定科技计算机畅销书籍中国劳动社,中国就业培训技术指导中心组织 编写,¥22.00
 2019新书 数据库技术与应用实践教程 Access 2013李雨 二版 计算机类教材 数据库基础教材 语言SQLVBA,化学工业出版社,¥43.00
 【新华网】Effective Java 中文版原书第3版 第三版Java编程语言及其基本类库中文版参考书计算机程序设计j,约书亚·布洛克,¥84.80
 大型网站技术架构核心原理与案例分析 网站建设理论经典设计制作教程 计算机技术类网站架构维护书 编程入门零基础书自学教材书,李智慧,¥38.36
 3D打印从全面了解到亲手制作 第2版 杨振贤 3D前沿打印技术 计算机类图书 一起玩转3D打印自媒体 3D打印视频教程从,化学工业出版社,¥93.40
 2023新书 CINEMA 4D项目化教程 陈爱群 西安电子科技大学教材书籍 CINEMA 4D R21教程 97875,其他,¥39.00
 【量大更优惠】运动鞋专题设计+运动鞋计算机辅助设计+Photoshop鞋类设计效果图表现技法 ps软件操作教程书籍 Ph,中国轻工业出版社,¥247.00
 型网站技术架构核心原理与案例分析 网站建设理论经典设计制作教程 计算机技术类网站架构维护书 程入门零基础书自学教材书籍,电子工业出版社,¥42.56
 2023新书 CINEMA 4D项目化教程 陈爱群 西安电子科技大学教材书籍 CINEMA 4D R21教程 97875,其他,¥37.73
 3D打印从了解到亲手制作 第2版 杨振贤 3D前沿打印技术 计算机类图书 一起玩转3D打印自媒体 3D打印视频教程从入门,化学工业出版社,¥110.96
 【单本任选 下单备注】官方正版 模式识别 第四版 西奥多里蒂斯 基础理论方法应用书籍 国外计算机科学教材 模式识别书籍贝,电子工业出版社,¥74.00
 官方正版 模式识别 第四版 西奥多里蒂斯 基础理论方法应用书籍 国外计算机科学教材 模式识别书籍贝叶斯分类网络线性非线性,李晶皎 等译,¥96.30
 Effective Java 中文版原书第3版 第三版Java编程语言及其基本类库中文版参考书计算机程序设计java书籍,约书亚·布洛克,¥118.52
 3D打印从全面了解到亲手制作 第2版 杨振贤 3D前沿打印技术 计算机类图书 一起玩转3D打印自媒体 3D打印视频教程从,化学工业出版社,¥117.00
 正版书籍 Linux应用与实训教程（计算机系列教材）曲海ping计算机专业及理工科类非计算机专业的学生学习Linux操作,清华大学出版社,¥81.00
